3443|創意|半導體業|27.2|15.93|14.38|21.55|12.06|11.19|12.28|23.88|11.6|137.52|20.00|5465
3450|聯鈞|其他電子業|24.8|12.75|8.6|32.37|22.05|16.81|0.69|2.78|2.09|111.76|1|551
3481|群創|光電業|14.43|2.25|2.69|14.57|2.56|7.32|0.2|0.72|0.52|64.23|0.5|46
3491|昇達科|通信網路業|57.98|30.74|24.81|55.59|26.77|34.12|3.68|8.15|4.47|109.3|6|1375
3515|華擎|電腦週邊|14.96|7.22|6.37|19.96|9.13|7.88|4.14|7.10|2.96|14.28|11.00|218.5
3526|凡甲|電子零組件業|50.38|33.43|28.02|47.59|29.46|23.94|4.7|9.12|4.42||13.53|289.5
3529|力旺|半導體業|100|60.55|56.28|100|60.73|54.28|7.98|15.69|7.71|74.14|20.5|2655
3532|台勝科|半導體業|0.83|-3.18|-2.06|6.9|2.64|1.33|-0.18|-0.05|0.13||1|340
3533|嘉澤|電子工業|49.55|29.04|26.07|45.46|21.97|20.62|21.37|38.72|17.35||34.93|1720
3563|牧德|光電業|60.58|38.67|34.32|60.41|39.05|32.11|4.61|9.80|5.19|39.02|12.00|677
3576|聯合再生|光電業|-45.65|-86.65|335.73|-6.83|-34.7|-30.27|1.07|0.93|-0.14|32.04||17.3
3583|辛耘|半導體業|33.58|12.95|10.99|40.25|16.81|13.89|4.14|9.15|5.01|40.66|11.7476|845
3587|閎康|其他電子類|30.89|12.7|10.53|33.84|16.56|3.46|2.24|3.09|0.85||4.21|246
3592|瑞鼎|半導體業|28.58|5.28|5.33|25.72|5.19|5.04|3.82|8.36|4.54|13.12|14.6|223.5
3596|智易|通信網路業|15.16|6.43|5.39|15.18|6.69|5.36|3.12|6.5|3.38|12.38|8|161
3617|碩天|其他電子|53.87|16.26|13.75|62.89|27.63|20.15|4.13|11.12|6.99|12.24|9.9371|259.5
3653|健策|電子工業|41.78|31.98|26.47|46.81|37.79|32.02|9.53|25.33|15.8|126.38|21.72|5600
3661|世芯-KY|半導體業|50.18|32.66|34.09||||17.55|||61.7|32.55|4210
3665|貿聯-KY|其他電子業|28.77|14.9|10.9|30.73|17.22|12.81|11.66|26.94|15.28|44.4|15.18|2200
3673|TPK-KY|光電|9.38|-0.32|3.24|6.2|-2.4|4.24|1.33|3.33|2.00|16.35|1.8|63.3
3675|德微|半導體業|38.26|14.94|12.05|40.8|17.63|14.48|1.51|3.63|2.12|46.77|4|269
3680|家登|半導體業|42.63|15.63|14.91|43.71|17.28|26.52|2.55|8.18|5.63|31.17|5|463.5
3693|營邦|電腦及週邊設備業|23.22|3.08|3.58|27.98|14.68|12.81|1.54|10.52|8.98|34.76|8|536
3702|大聯大|電子工業|4.49|2.68|1.82|4.42|2.61|1.92|3.3|8.34|5.04|9.85|3.64|115
3703|欣陸|建材營造|14.38|5.1|4.64|14.37|5.68|2.66|0.33|0.57|0.24|10.08|1.05|19.85
3704|合勤控|通訊網路|24.01|1.83|1.86|23.7|8.08|6.05|0.29|1.55|1.26|13.74|0.4|45.35
3705|永信|生技|44.23|16.16|13.76|44.62|14.59|11.31|0.89|1.63|0.74|15.93|3|54.6
3706|神達|電子工業|9.21|3.72|4.82|9.14|4.14|4.98|1.1|2.56|1.46|16.55||92.7
3707|漢磊|半導體業|5.06|-6.01|-6.2|11.29|1.09|-0.41|-0.35|-0.38|-0.03|||65.6
3711|日月光投控|半導體業|20.07|10.1|8.39|20.99|11.04|11.26|3.24|8.02|4.78|44.57|6.58|621
3714|富采|光電業|11.14|-5.84|-2.63|10.85|-5.99|19.85|-0.2|1.49|1.69||0.9|49.42
3715|定穎投控|電子工業|16.12|2.32|-4.49|14.02|0.99|-4.21|-0.74|-1.55|-0.81||1.08|151
4105|東洋|生技醫療業|59.99|32.19|30.46|58.68|29.48|26.31|1.78|3.45|1.67|10.92|4.5|79
4114|健喬||42.33|11.26|8.3|38.75|11.64|9.65|0.38|0.9|0.52|18.4|0.85|
4123|晟德|生技醫療業|46.58|-4.11|421.81|43.65|112.47|-2417.86|2.62|-11.31|-13.93|25.79|1.747|34.30
4147|中裕|生技醫療業|62.5|1.36|9.85|50.71|-47.91|-46.66|0.06|-0.21|-0.27|||64.2
4506|崇友|電機機械|33.53|23.8|20.54|34.16|23.28|26.32|2.11|4.45|2.34|15.89|5.3|123
4536|拓凱|運動休閒|34.31|17.11|15.77|31.28|15.43|10.79|3.61|6.55|2.94|12.98|8|163.5
4551|智伸科|汽車|23.48|15.27|13.67|24.58|13.53|10.48|2.7|4.77|2.08|18.1|4.2|155.5
4576|大銀微系統|電機機械|39.01|16.65|15.31|37.10|17.93|12.09|0.96|1.92|0.96|60.42|0.80|219
4583|台灣精銳||53.13|35.52|33.25|51.71|33.38|28.88|3.56|6.81|3.25|35.71|8|488
4585|達明機器人|其他電子業|49.88|5.40|14.02|52.28|7.95|24.10|0.65|1.83|1.18|105.22|1.00|301.5
4707|磐亞|化學工業|-4.03|-10.67|34.12|11.46|2.43|56.06|0.26|0.7|0.44|25.23|0.5|32.55
4722|國精化|化學工業|14.15|3.10|2.50|21.70|12.11|10.55|0.22|1.29|1.07|110.95|1.18|299.27
4728|雙美|生技醫療業|78.91|51.77|39.23|81.87|53.26|39.21|4.07|8.52|4.45|25.87|12.1|395.5
4743|合一|生技醫療業|18.79|-524.48|-409.32|63.31|-514.88|622.72|-0.31|0.2|0.51|357.69||48.3
4749|新應材|光電業|45.41|27.07|27.2|44.53|23.19|24.65|3.66|6.94|3.28|61.06|8|787
4763|材料-KY|化學工業|55.58|49.58|41.08||||1.13|||9.96||50.2
4764|雙鍵|化學工業|26.53|14.65|10.72|27.03|14.82|11.32|1.03|2.26|1.23|66.61|1.00|279.31
4766|南寶|化學工業|35.11|17.63|14.45|32.5|15.85|14.29|6.55|13.82|7.27|15.04|18|352.5
4768|晶呈科技|化學工業|13.39|-4.16|-7.29|24.43|-1.12|-5.05|-0.58|-0.93|-0.35||0.22|298
4770|上品|化學工業|34.94|19.88|19.05|35.62|22.97|19.08|2.52|5.63|3.11|20.23|6|212
4772|台特化|化學工業|50.96|40.24|31.13|51.9|41.14|32.42|1.33|2.77|1.44|45.85|3|254
4904|遠傳|通信網路業|33.02|17.63|13.57|31.7|17.52|14.39|1.03|2.16|1.13|24.09|3.45|99
4906|正文|通訊網路|10.35|-6.58|-4.21|12.16|-3.21|-0.87|-0.32|-0.42|-0.10|283.33|0.47|44.85
4915|致伸|電子工業|15.90|4.34|3.77|14.85|3.74|3.37|1.30|2.56|1.26|12.22|4.57|74.3
4919|新唐|半導體業|39.34|-1.4|0.09|38.02|-4.19|-3.14|0.02|-0.68|-0.7|||118.5
4931|新盛力||22.08|12.41|12.27|23.33|15.06|12.99|1.48|3.68|2.2||2.5|263
4938|和碩|電子工業|4.42|1.16|1.17|4.43|1.54|2.3|0.58|1.86|1.28|15.99|4.01|94.8
4958|臻鼎-KY|電子工業|21.64|6.15|5.03|23.1|7.77|7.7|1.33|3.75|2.42|57.93|3.42|463
4961|天鈺|電子工業|27.8|6.54|7.1|26.87|9.16|10.65|1.86|5.07|3.21|18.65|7.72|166
4966|譜瑞-KY|半導體業|40.3|13.53|13.26|40.21|14.03|13.96|6.77|14.36|7.59|18.13|17.79|570
4967|十銓|半導體|38.02|32.12|25.36|42.77|40.50|31.79|27.00|53.47|26.47|4.13|3.45|250.5
4971|IET-KY|半導體業|47.84|29.07|23.69||||1.97|||94.3|0.85|480
4979|華星光|通信網路業|25.42|21|19.24|22.44|18.34|14.29|1.62|2.92|1.3|85.43|2.15|522
4991|環宇-KY|半導體業|54.53|25.49|27.44||||1.67|||190.08||460
5007|三星|鋼鐵工業|27.58|19.59|17.73|28.78|19.93|16.71|0.91|1.81|0.9|15.93|2.73|56.4
5009|榮剛|鋼鐵工業|24.38|11.16|9.98|23.81|11.82|9.48|0.5|1.03|0.53|15.55|1.2|32.65
5213|亞昕|建材營造|29.2|11.81|-7.57|32.05|20.71|9.59|-0.12|0.29|0.41|13.01|2.8|20.95
5234|達興材料|光電業|43.1|20.1|18.9|42.91|20.09|17.85|2.21|4.44|2.23|36.1|6.5|302.5
5243|乙盛-KY|光電業|24.76|11|7.9||||1.47|||17.93|2.20|97.8
5269|祥碩|半導體業|50.83|23.09|53|50.23|23.82|74.09|24.85|51.89|27.04|14.72|45.38|1380
5274|信驊|半導體業|69.18|52.72|44.94|72.01|53.88|47.57|37.41|86.12|48.71|118|80|17690
5284|jpp-KY|其他|37.51|21.02|18.41||||4.13|||23.77|5.00|373.5
5289|宜鼎|電腦及週邊設備業|59.1|51.96|41.55|65|58.58|46.36|57.49|166.69|109.2|8.19|16.83|1475
5314|世紀|半導體業|41.29|11.48|9.74|42.07|13.34|7.84|0.37|0.73|0.36|3.5|0|16.2
5340|建榮|電子零組件業|21.19|16.33|14.2|22.99|18.4|15.03|0.46|1.01|0.55|42.25|0.6|76.9
5347|世界|半導體業|29.29|16.65|17.27|32.33|20.37|20.32|1.22|2.85|1.63|34.74|4.47|160.5
5351|鈺創|半導體業|36.65|22.53|21.74|52.16|35.22|31.82|1.88|6.81|4.93|20.59||133
5371|中光電|光電業|15.62|-1.51|-1.25|15.29|-0.83|-0.73|-0.3|-0.49|-0.19|337.2|0.3|90.1
5388|中磊|通信網路業|13.66|2.94|1.82|12.3|3.29|2.3|1.01|2.59|1.58|17.36|2.5|77.6
5425|台半|半導體業|31.29|8.65|7.06|29.63|9.28|7.06|0.7|1.51|0.81||2.02|
5434|崇越|電子工業|13.58|7.72|7.2|13.5|7.12|7.41|6.86|14.79|7.93|19.69|13.42|521
5439|高技|電子零組件業|20.33|14.48|12.87|22.45|16.86|14.14|3.51|8.15|4.64|13.65|7.2|241
5443|均豪|光電業|38.34|10.41|9.05|35.38|1.89|19.7|0.19|0.65|0.46|46.7|2.2|106
5469|瀚宇博|電子工業|16.2|7.89|6.72|15.06|6.86|3.45|1.23|2.05|0.82|13.07|2.52|70.7
5475|德宏|電子零組件|28.32|8.83|9.67|36.62|23.66|23.62|0.24|1.18|0.94|132.17||159.50
5478|智冠|櫃文化創意|56.02|22.33|20.31|59.02|21.85|21.06|2.39|4.71|2.32|12.16|7.5|98.5
5483|中美晶|半導體業|23.24|11.88|13.46|22.65|10.63|21.09|1.83|4.95|3.12|20.96|2.5|188
5522|遠雄|建材營造|36.85|26.72|24.34|32.87|17.76|6.23|1.76|1.99|0.23|6.19|5.5|64.40
5530|龍巖|其他|62.02|29.78|37.7|59.92|22.41|31.29|0.95|1.68|0.73|15.16||50.8
5534|長虹|營建|63.09|8.61|6.46|30.42|22.81|18.48|0.19|1.03|0.84|13.42|5.06|78.8
5536|聖暉|其他電子類|25.38|19.82|15.71|20.64|15.88|12.96|12.76|24.9|12.14|21.94|20|878
5607|遠雄港|航運|48.39|44.22|29.92|54.47|47.27|32.46|0.98|2.18|1.20|15.21|1.8|50.9
5871|中租-KY|其他|66.62|30.94|24.57||||3.26|5.84|2.58|10.44|5.8|111.5
5903|全家|貿易百貨|34.69|1.03|1.02|35.81|1.94|1.97|1.23|3.69|2.46|23.69|6.5|186
5904|寶雅|貿易百貨|45.13|17.34|13.95|44.95|15.39|12.51|9.3|17.45|8.15|23.24|25.5|79
6116|彩晶|光電業|-10.81|-23.43|-25.17|-5.55|-19.44|4.46|-0.06|-0.02|0.04|||15.55
6121|新普|電腦及週邊設備業|17.95|11.05|9.07|18.29|11.88|10.37|6.83|15.67|8.84|12.44|12.3|412
6125|廣運|光電業|25.09|-9.31|-3.48|20.66|-9.96|-7.11|0.16|0.59|0.43|177.93|0.1|51.6
6138|茂達|半導體業|38.39|19.52|17.6|38.96|19.87|17.9|3.68|7.58|3.9|19.84|10.15|290
6139|亞翔|其他電子業|18.73|17.21|14.67|21.29|18.97|19.34|9.45|25.15|15.7|16.08|23|798
6146|耕興|其他電子類|46.58|30.59|26.44|46.64|31.34|25.82|2.97|5.99|3.02|17|12|194
6147|頎邦|半導體業|23.46|13.69|7.6|30.29|19.28|14.33|0.59|1.87|1.28|38.04|2.8|157.5
6166|凌華|電腦週邊|37.57|12.12|9.87|34.88|5.42|-0.66|1.57|1.48|-0.09|22.62|1.2|118.5
6173|信昌電|電子零組件業|30.45|20.36|20.13|28.85|22.27|22.28|1.19|2.98|1.79|38.27|1.8|210
6176|瑞儀|光電業|22.39|11.95|8.73|21.39|8.13|2.17|2.29|2.81|0.52|10.05|3.5|81.3
6177|達麗|建材營造|50.06|43.14|34.55|32.87|25.22|20.57|3.53|5.03|1.5|5.24|3|47.5
6182|合晶|半導體業|19.03|1.06|0.86|22.65|3.34|2.26|0|0.05|0.05|2787.5|0|111.5
6187|萬潤|其他電子類|51.78|23.22|22.67|54.77|33.26|34.65|3.37|11.96|8.59|66.1|11.66|1275
6188|廣明|電腦及週邊設備業|24.53|5.06|6.86|28.02|4.7|9.68|0.45|1.03|0.58|24.45|2.5|70.4
6190|萬泰科|櫃通訊網路|16.46|6.22|5.66|15.27|7.30|6.24|0.43|1.35|0.92|26.68|1.93|84.41
6191|精成科|電子工業|16.47|8.21|8.55|15.31|7.02|3.53|1.59|2.31|0.72|14.29|2.6|82
6196|帆宣|其他電子業|13.57|8.25|7.75|13.46|8.92|8.45|5.08|13.29|8.21||6.45|510
6197|佳必琪|電子工業|35.80|22.63|20.24|35.98|22.88|19.09|3.21|7.00|3.79|25.23|6.92|369
6202|盛群|半導體業|40.01|6.69|8.64|44.71|15.1|15.56|0.3|0.94|0.64|46.75|0.68|56.1
6206|飛捷|電腦週邊|45.63|28.09|23.45|45.38|30.90|25.70|2.51|5.89|3.38|16.24|5.5|138.5
6213|聯茂|電子工業|11.42|4.64|3.44|22.02|16.03|11.1|0.87|4.41|3.54|74.42|3|510
6214|精誠|資訊服務業|20.40|4.94|6.47||||2.64|6.15|3.51|16.75|6|137
6217|中探針|電子零組件業|23.3|0.92|1.26|19.63|-3.27|-3.12|0.11|-0.19|-0.3|||
6223|旺矽|半導體業|59.45|32.37|31.21|58.37|34.42|29.11|12.53|28.08|15.55|120.99|22.0|6495
6239|力成|半導體業|19.44|12.95|11.2|21.76|15.27|12.34|2.5|5.49|2.99|26.53||267.5
6257|矽格|半導體業|31.66|22.37|21.19|34.25|25.64|23.09|2.1|4.64|2.54|24.33|2.73|199.5
6269|台郡|電子零組件|-1.38|-18.29|-14.95||||-2.6|||||56.2
6271|同欣電|半導體業|27.97|13.96|14.0|31.09|18.14|16.53|1.89|4.38|2.49|21.7|3.0|249.5
6274|台燿||25.15|18.18|12.53|29.71|23.48|16.38|4.36|12.46|8.1|85.07|7.5066|1575
6278|台表科|光電|11.31|5.77|5.0|11.79|6.18|6.05|2.17|4.93|2.76|19.07|5.565|201.5
6282|康舒|電子工業|24.39|2.93|2.7||||0.27|||36.58|0.8|58.3
6284|佳邦|電子零組件業|19.98|4.88|4.35|17.62|6.06|3.01|0.51|0.91|0.4|20.21|1.8896|74.8
6285|啟碁|通信網路業|13.76|4.67|3.88|13|5.24|4.14|2.36|5.76|3.4|26.83|4.3|245
6290|良維|電子零組件業|31.19|19.88|17.44|30.23|15.88|11.61|2.68|4.52|1.84|23.27|6.19|214.5
6291|沛亨|半導體業|37.5|22.54|19.25|39.55|25.94|19.85|3|6.29|3.29|33.25|6|
6409|旭隼|其他電子業|26.1|18.11|9.31|25.28|18.11|12.82|4.46|12.57|8.11|39.33|36.7702|1040
6412|群電|電子工業|15.94|4.29|5.19|13.07|2.32|9.64|1.01|3.04|2.03|12.85|3.7|78
6414|樺漢|電子工業|20.11|5.37|4.96|19.32|5.55|5.74|5.15|12.3|7.15|16.4|13.78|395
6415|矽力-KY|半導體業|48.22|8.03|15.18||||1.98|||64.52|2.55|448
6442|光聖|通信網路業|55.41|26.4|22.41|62.51|32.06|24.18|7.82|19.3|11.48|46.15|11.2587|1525.0
6443|元晶|光電|-5.14|-18.79|-24.78|-53.3|-82.93|-77.01|-0.2|-0.6|-0.4|||36.4
6446|藥華藥|生技醫療業|87.87|40.75|41.97|94.23|46.02|36.9|5.79|12.6|6.81|73.46|1.49|1500
6449|鈺邦|電子零組件業|36.79|19.21|16.1|34.36|15.78|13.54|2.11|4.42|2.31|23.83|4.2|214
6451|訊芯-KY|半導體業|11.96|-5.18|-9.48||||-1.45||||0.2177|400.1
6456|GIS-KY|電子工業|4.98|-2|-1.27|3.34|-7.65|-10.03|-0.61|-3.76|-3.15|||68
6472|保瑞|生技醫療業|36.05|10.18|0.81|41.49|20.39|13.05|0.21|4.57|4.36|37.51|10.00|431
6488|環球晶|半導體業|20.83|10.55|13.56|20.64|9.36|24.85|3.97|11.89|7.92|49.03|5.7|854
6491|晶碩|生技|53.33|28.79|25.35|52.99|27.65|25.97|6.06|||15.51|10|375
6505|台塑化|油電燃氣業|16.79|15.13|12.6|13.89|12.51|11.36|2.14|4.32|2.18|12.31|1.2|70.9
6510|精測|半導體業|56.77|29.26|24.97|57.52|34.74|30.04|10.43|25.59|15.16|70.52|15.23|2990
6515|穎崴|半導體業|43.01|26.06|23.44|38.32|23.42|19.09|19.54|38.35|18.81|110.51|24.72|6750
6525|捷敏-KY|半導體|26.14|19.12|15.38||||1.62|||19.19|5.00|143
6526|達發|半導體業|52.73|14.96|13.67|51.16|15|14.1|4.47|9.78|5.31|33.83|7.5|610
6531|愛普|半導體業|46.19|28.01|31.43|49.06|30.71|28.24|4.15|8.35|4.2|53.75|6.99|932
6535|順藥|生技醫療業|40.55|-1483.36|-2693.2|31.55|-2359.73|-3183.77|-0.72|-1.69|-0.97|||86.1
6547|高端疫苗|生技醫療業|74.74|-30.12|-26.75|81.54|18.57|19.43|-0.09|-0.02|0.07|||51.5
6548|長科|半導體業|21.71|13.82|13.21|22.73|14.74|15.64|0.51|1.22|0.71|32.7|0.9|
6561|是方||48.94|37.22|29.28|48.18|37.24|28.68|3.69|7.53|3.84|21.5|7.6988|323
6579|研揚|電子工業|34.83|8.70|21.61||||3.81|6.15|2.34|20.22|3.75|180.5
6584|南俊國際|電子零組件業|41.55|29.46|27.13|41.81|29.71|25.9|3.37|6.51|3.14|53.79||586.00
6592|和潤企業|其他|61.82|19.17|15.9|61.45|20.52|16.8|0.76|1.56|0.8|12.33|3|60.3
6605|帝寶|汽車|33.50|18.30|15.50||||4.41|||8.73||126
6613|朋億|其他電子類|32.09|20.16|15.13|23.97|13.14|11.65|3.84|8.62|4.78|16.06|10|
6640|均華|半導體業|44.9|21.67|17.71|41.36|16.91|14.98|5.19|9.53|4.34|64.78|12|1085
6643|M31|半導體業|100|-16.79|-12.48|100|-4|-0.66|-1.18|-1.25|-0.07|463.16|1.19|409
6664|群翊|電子零組件業|48.23|32.57|33.95|49.28|35.38|30.51|3.73|7.31|3.58|20.96|10.14|
6669|緯穎|電子工業|7.55|6.31|5.1|9.26|7.27|5.38|75.95|||20.63|144.39|6325
6670|復盛應用|運動休閒|24.00|14.94|12.21||||6.96|||10.85|16.00|263.5
6672|騰輝電子-KY|電子零組件|34.02|11.67|9.92|35.98|16.78|14.49|1.73|4.69|2.96|40.41|3.35|260.81
6683|雍智科技|半導體業|48.8|27.25|25.5|50.84|30.44|25.13|6.23|12.25|6.02|61.16|9|1370
6691|洋基工程|其他電子業|18.39|15.74|12.43|18.15|16.53|13.02|7.19|19.21|12.02|21.78|21|
6712|長聖|生技醫療業|80.24|46.6|69.38|76.91|44.18|33.1|1.39|2.34|0.95|31.61|3.50|152
6715|嘉基|電子零組件|35.31|9.31|9.94|23.25|-4.56|-3.84|1.02|0.90|-0.12|294.74|1.9431|386.99
6719|力智|電子工業|41.67|18.44|22.58|38.82|17.34|19.78|2.1|4.2|2.1|21.79|4.6|193.5
6739|竹陞科技|其他電子業|68.38|58.94|47.32|66.82|58.28|48.93|5.76|13.3|7.54|42.78|13|978
6753|龍德造船|航運業|33.1|28.98|23.94|44.47|38.73|29.56|2.7|6.54|3.84|13.5|1.25|141.5
6757|台灣虎航|航運|40.68|30.51|24.11|||2.91|3.66|0.75|9.69|||56.2
6768|志強-KY|其他|16.54|6.14|4.49|17.01|5.72|5.41|1.2|2.67|1.47|13.07|5.16|65.2
6770|力積電|半導體業|10.23|104.82|104.85|28.28|21.31|19.03|3.36|4.14|0.78|26.13|0.23|78.4
6781|AES-KY|電子零組件業|36.1|24.16|20.06||||10.64|||28.62|19.1|1120
6789|采鈺|半導體業|32.24|22.83|20.26|30.53|19.32|18.85|1.5|2.95|1.45|84.45|3|442.5
6803|崑鼎|其他|19.82|18.61|15.56|18.74|17.09|14.43|4.54|8.96|4.42|14.56|15.78|269.5
6805|富世達|電子工業|32.31|26.78|21.92|34.05|27.9|22.71|13.38|25.77|12.39|38.61|10.5|1805
6830|汎銓|其他電子|21.58|-1.53|-5.50||||-0.61|||1.00|1|498.95
6831|邁科|電腦週邊|18.20|6.55|5.22|21.46|10.74|6.46|0.66|1.66|1.00|115.90|3.00|782
6890|來億-KY|運動休閒|11.65|2.55|2.37||||0.75|||16.67|6.97|168.5
6901|鑽石投資|其他|||||||-0.42|3.62|4.04|||16.95
6903|巨漢|其他電子業|31.43|28.31|22.98|32.87|29.32|23.5|6.72|14.14|7.42|14.41|8.5|313.5
6919|康霈生技|生技醫療|50|-12291550|-5387700|65.26|-7377.59|-6239.93|-0.07|-0.21|-0.14|||104
6937|天虹|半導體|41.77|12.97|10.60||||0.96|||57.36|1.40|273.5
6944|兆聯實業|綠能環保|27.15|22.51|16.42|28.44|23.83|17.17|10.08|18.83|8.75|17.59|17|708
6949|沛爾生醫|生技|||||||-1.18|-2.54|-1.36|||46.75
6962|奕力-KY|半導體|27.33|3.76|7.13|10.14|-5.88|0.29|0.58|0.61|0.03|20.63|1.00|31.2
7610|聯友金屬|創新板股票|73.88|66.61|52.45|67.73|61.47|49.13|10.87|27.19|16.32|48.36|0.5|1685
7711|永擎|電腦週邊|12.39|7.81|6.07|18.94|11.99|10.05|7.68|17.44|9.76|19.38|8.9871|461.5
7722|LINE Pay|數位雲端|23.20|5.19|6.40|25.34|7.61|7.58|1.97|4.34|2.37|34.98|1.50|285
7734|印能科技|半導體業|65.25|52.99|47.37|67.32|53.5|42.47|14.68|28.4|13.72|65.13|19.85|2815
7744|崴寶|電子零組件業|36.13|25.2|20.46|37.84|27.84|22.49|5.66|13.46|7.8|21.64|7|500
7749|意騰-KY|半導體|70.17|32.00|31.00||||3.56|||30.21|9.00|347.49
7750|新代|電機機械|48.77|25.78|22.08|44.09|28.93|22.95|15.38|42.52|27.14|40.48|16|
7751|竑騰|電子工業|55.7|36.14|30.56|48.63|31.84|25.28|7|13.85|6.85|56.01|10|1575
7768|頌勝科技|電子工業|55.77|20.69|18.38|52.08|16.49|20.35|1.62|3.32|1.7|66.52|2.46|310
7769|鴻勁|半導體業|56.24|49.98|43.12|56.09|48.47|39.7|25.7|56.14|30.44|68.04|54.99|
7780|大研生醫|食品|60.10|13.41|22.50||||0.13|0.29|0.16|31.03|0.8934|17.9
7786|東方風能|綠能環保|19.81|15.79|11.89|22.27|19.96|15.22|1.2|4.91|3.71|11.44|5.6|122
7788|松川精密|電子零組件|26.94|9.63|9.50||||2.22|5.52|3.30|29.91|2.00|255
7795|長廣|電子零組件業|39.40|10.99|3.85|43.42|19.74|11.21|0.21|0.88|0.67|251.33|2.15|410
7799|禾榮科|生技|-0.59|-3067.28|-1995.78|-1506.35|-28244.25|-21313.29|-0.37|-1.05|-0.68|||344.45
7805|威聯通|電腦及週邊設備業|61.29|30.61|24.27|58.52|25.69|20.21|12.96|23.22|10.26|14.24|38|690
7822|倍利科|半導體|59.18|37.65|30.00|59.64|37.48|32.10|4.93|10.12|5.19|51.64|6.39|997.98
7827|漢康-KY|生技||||||||||||164.07
7828|創新服務|半導體業|80.18|25.3|24.5|79.13|45.36|37.66|1.02|4.72|3.7|174.44|4.53|1650
8016|矽創|半導體|31.33|11.53|12.78|34.84|16.44|16.86|4.60|12.28|7.68|14.77|11.50|264.5
8021|尖點|其他電子|36.59|20.12|14.14|41.78|28.08|19.86|1.17|3.25|2.08|78.33|1.97|397
8027|鈦昇|電機機械|29.75|-17.94|-6.2|29.72|-3.05|-4.09|-0.22|-0.46|-0.24|558.33||167.5
8028|昇陽半導體|半導體業|37.57|25.50|21.97|37.89|25.94|21.62|1.61|3.32|1.71|43.46|2.70|242.5
8033|雷虎|其他|38.21|-0.70|13.52|35.54|0.10|9.86|0.34|0.62|0.28|385.42||183.5
8039|台虹|電子工業|22.03|6.06|7.24|23.13|6.41|8.96|0.65|1.56|0.91|89.52|1.99|282
8046|南電|電子工業|15.85|12.1|11.71|24.75|21.36|16.66|2.03|5.54|3.51|153.35|2.00|1195
8064|東捷|光電業|24.66|4.26|9.65|30.69|6.23|7.37|0.35|0.57|0.22|42.18|0.98|98.7
8069|元太|光電業|59.65|32.59|32.38|58.72|34.67|36.79|2.41|5.65|3.24|16.1|5.89|
8070|長華|電子工業|18.52|12.13|11.04|19.13|11.90|13.63|0.51|1.29|0.78|28.99|0.68|52.7
8081|致新|半導體業|39.61|17.55|19.05|40.41|20.18|17.74|4.62|9.13|4.51|13.97|16|257
8086|宏捷科|半導體業|34.63|27.35|24.29|29.98|22.3|21.44|1.51|2.93|1.42|21.27|1.68|114.5
8091|翔名|電子零組件業|40.59|21.84|20.08|35.48|24.56|19.84|2.56|6.01|3.45|24.06|4.22|230
8096|擎亞|電子通路業|6.16|4.24|2.79|2.44|0.99|1.21|1.9|3.3|1.4|32.18||116.5
8110|華東|半導體業|10.04|5.25|12.49|9.1|0.2|55.43|0.49|2.59|2.1|8.29|1.49|45.2
8112|至上|電子工業|3.85|3.10|1.98|3.77|3.21|1.96|3.91|9.45|5.54|7.22|3.80|88.14
8114|振樺電|電腦週邊|47.00|17.79|14.64|39.45|18.59|14.68|2.75|7.09|4.34|13.93|11.47|198.5
8131|福懋科|半導體業|19.55|16.12|14.48|19.64|15.35|13.59|0.96|1.93|0.97|18.09|1|62.4
8150|南茂|半導體業|13.78|7.49|7.28|17.96|12.84|12.08|0.72|2|1.28|27.01|0|86.7
8155|博智|電子零組件業|24.05|14.07|12.7|23.81|14.72|12.96|3.29|6.77|3.48|27.63|3.89|320.5
8210|勤誠|電子工業|32.83|25.03|19.21|32.65|24.63|17.95|10.73|21.77|11.04|25.27|14|1000
8255|朋程|電機機械|26.94|6.39|6.65|26.98|6.38|6.24|1.7|3.14|1.44|22.07|3.5|149
8261|富鼎|半導體|38.07|25.66|23.90|34.23|22.31|20.41|1.57|3.08|1.51|26.61||215
8271|宇瞻|半導體|49.27|32.85|26.63|51.25|36.11|28.71|14.54|35.47|20.93|5.78|4.448|171.61
8299|群聯|其他|61.82|36.23|37.04|65.35|38.84|38.62|68.8|187.67|118.87||16.96|2080
8358|金居|電子零組件業|28.71|25.63|20.52|27.39|24.42|19.43|2.06|4.22|2.16|63.86|2|428.5
8415|大國鋼|鋼鐵工業|39.07|20.89|15.92|39.93|22.71|15.45|1.03|2.16|1.13|9.45|1.5|37.5
8422|可寧衛|其他|48.21|34.38|23|31.74|24.37|18.67|0.21|0.55|0.34|27.97|1.198|28.25
8454|富邦媒|貿易百貨|9.05|2.97|2.43|9.22|2.93|2.33|2.43|4.81|2.38|25.26|10|262.5
8464|億豐|其他|59.09|28.11|23.7|59.95|27.25|18.74|5.62|10.44|4.82|16.47|16|374.5
8478|東哥遊艇|運動休閒|42.63|25.82|24.97|36.54|22.30|20.90|3.80|6.35|2.55|9.94|6.5|154
8926|台汽電|油電燃氣|8.52|8.45|13.02|9.10|8.00|6.69|2.11|3.29|1.18|15.74|2.12|56.6
8932|智通|其他|61.19|45.05|34.81|60.75|44.08|31.77|0.53|1.08|0.55|51.18|0.72|112
8996|高力|電機機械|29.02|20.71|17.69|26|12.94|8.71|6.54|8.71|2.17|86.2|4.56|1135
